,id,time,mood_next_day,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,next_day,next_day_weekday,weekday,monday,tuesday,wednesday,thursday,friday,saturday,sunday,month,c_s,fun,idk,serious,talk,all,good,bad
1213,AS14.28,2014-04-23,8.0,7.0,0.3333333333333333,1.0,0.0951148533806444,9310.856999874115,,1.0,4591.195,3049.582000000001,142.137,47.781,93.535,,50.004,2384.599,169.14499999999998,16.097,,53.44,2014-04-24,1,1,0,0,1,0,0,0,0,4,1.0,235.672,66.101,47.781,5434.1810000000005,10544.074999999999,3312.2620000000006,2432.38
1214,AS14.28,2014-04-24,7.0,8.0,-0.2,1.2,0.11913178112779042,11309.896000862122,,,3088.8499999999995,3579.206,417.57599999999996,,82.664,,52.495999999999995,2900.7960000000003,,,1800.1179999999997,130.565,2014-04-25,1,1,0,0,0,1,0,0,0,4,,500.23999999999995,1852.6139999999998,,6480.002,11921.706,3661.8700000000003,2900.7960000000003
1215,AS14.28,2014-04-25,8.0,7.0,-0.2,1.0,0.13038495753560778,4424.054999589917,,,3085.391,863.989,34.246,22.16,37.242999999999995,,58.244,1666.3220000000001,89.547,,10.033,62.71,2014-04-26,0,1,0,0,0,0,1,0,0,4,,71.489,68.277,22.16,2530.311,5867.175,990.779,1688.4820000000002
1216,AS14.28,2014-04-26,7.25,8.0,0.0,1.0,0.0330103700922375,4114.448999881744,,,779.3349999999999,558.98,77.90700000000001,24.242,59.43299999999999,23.264,56.092,1833.6790000000003,129.18,40.239000000000004,,104.55700000000002,2014-04-27,0,0,0,0,0,0,0,1,0,4,,137.34,96.331,47.506,2392.6590000000006,3582.3510000000006,747.5930000000001,1881.1850000000004
1217,AS14.28,2014-04-27,7.5,7.25,0.25,0.5,0.053142000214668944,13994.419999837875,,,966.298,1582.386,558.9509999999999,27.411999999999995,51.331999999999994,,56.367999999999995,1685.4180000000001,182.12499999999997,24.225,236.878,170.37199999999999,2014-04-28,1,0,0,0,0,0,0,0,1,4,,610.2829999999999,317.471,27.411999999999995,3267.804,5371.393,1815.8429999999998,1712.8300000000002
1218,AS14.28,2014-04-28,7.0,7.5,-0.5,1.0,0.09235672736208862,2569.507999897006,,,1641.6909999999998,676.588,74.999,,,,673.0500000000001,290.841,81.965,,7.022,,2014-04-29,1,1,1,0,0,0,0,0,0,4,,74.999,680.0720000000001,,967.429,3446.1559999999995,758.553,290.841
1219,AS14.28,2014-04-29,6.2,7.0,-0.2,0.8,0.0,,,,9.48,24.046000000000003,,,,,,,,,,,2014-04-30,1,1,0,1,0,0,0,0,0,4,,,,,24.046000000000003,33.526,24.046000000000003,
1220,AS14.28,2014-04-30,6.4,6.2,-0.2,0.2,0.030598256251653227,1370.197999715805,,,212.455,380.809,,,,,23.65,792.076,,59.238,12.065,,2014-05-01,1,1,0,0,1,0,0,0,0,4,,,94.953,,1172.885,1480.2930000000001,380.809,792.076
1221,AS14.28,2014-05-01,6.8,6.4,-0.6,0.4,0.057490928556129715,8454.422998905184,,1.0,6414.530999999999,2024.1280000000002,455.10499999999996,89.15299999999999,621.9910000000002,,252.731,2350.0380000000005,82.91300000000001,37.830000000000005,,40.242,2014-05-02,1,1,0,0,0,1,0,0,0,5,1.0,1077.0960000000002,290.561,89.15299999999999,4374.166000000001,12328.42,2729.032,2439.1910000000003
1222,AS14.28,2014-05-02,7.4,6.8,-0.5,1.0,0.08226363403733761,8815.100000619886,1.0,,3910.626,2619.451,109.002,5.023,202.949,,218.45100000000002,2816.6989999999996,30.166,84.101,25.779000000000003,,2014-05-03,0,1,0,0,0,0,1,0,0,5,1.0,311.951,328.331,5.023,5436.15,10022.247,2852.5660000000003,2821.7219999999998
1223,AS14.28,2014-05-03,6.8,7.4,0.0,1.0,0.054198748079751564,7978.536000013354,2.0,,3301.6580000000004,2420.1920000000005,144.737,12.035,466.36099999999993,,53.65500000000001,1904.8290000000002,,46.672,217.981,43.93,2014-05-04,0,0,0,0,0,0,0,1,0,5,2.0,611.098,318.308,12.035,4325.021000000001,8568.12,2886.5530000000003,1916.8640000000003
1224,AS14.28,2014-05-04,7.0,6.8,-0.4,0.6666666666666666,0.029219101387488376,8414.128998994829,,,2362.658,1270.993,527.476,,371.341,,167.92399999999998,1541.5349999999999,118.765,,1047.9259999999997,30.084,2014-05-05,1,0,0,0,0,0,0,0,1,5,,898.817,1215.8499999999997,,2812.528,7408.6179999999995,1761.0990000000002,1541.5349999999999
1225,AS14.28,2014-05-05,,7.0,0.5,1.0,0.06396706485711144,6217.170999526979,,,1303.5769999999998,1317.1710000000003,208.636,8.033,306.696,,531.5120000000001,1655.158,47.757,83.581,454.036,53.47,2014-05-06,1,1,1,0,0,0,0,0,0,5,,515.332,1069.1290000000001,8.033,2972.329,5916.156999999999,1671.6240000000003,1663.1909999999998
1226,AS14.28,2014-05-06,6.333333333333333,,,,0.07209549768692994,6754.8509991168985,1.0,,6114.802,2253.145,202.795,13.349,21.003,,6.327999999999999,1779.9270000000001,28.435,32.111,66.22,31.711,2014-05-07,1,1,0,1,0,0,0,0,0,5,1.0,223.798,104.65899999999999,13.349,4033.072,10518.115,2302.583,1793.276
1227,AS14.28,2014-05-07,6.5,6.333333333333333,0.0,-0.25,0.027966857841785986,6894.351999998094,1.0,,2543.5920000000006,1530.4950000000001,67.793,27.476999999999997,409.98,,107.934,2172.2390000000005,160.39600000000002,33.676,,9.186,2014-05-08,1,1,0,0,1,0,0,0,0,5,1.0,477.773,141.61,27.476999999999997,3702.7340000000004,7053.582000000002,2100.871,2199.7160000000003
1228,AS14.28,2014-05-08,,6.5,0.0,0.5,0.03576887078168944,2669.583000421525,,,2596.0969999999998,1174.9619999999998,,,148.86700000000002,,26.128,1240.587,,,,,2014-05-09,1,1,0,0,0,1,0,0,0,5,,148.86700000000002,26.128,,2415.549,5186.641,1323.8289999999997,1240.587
1229,AS14.29,2014-02-17,,,,,,,3.0,1.0,,,,,,,,,,,,,2014-02-18,1,1,1,0,0,0,0,0,0,2,4.0,,,,,,,
1230,AS14.29,2014-02-19,,,,,,,1.0,9.0,,,,,,,,,,,,,2014-02-20,1,1,0,0,1,0,0,0,0,2,10.0,,,,,,,
1231,AS14.29,2014-02-22,,,,,,,1.0,8.0,,,,,,,,,,,,,2014-02-23,0,0,0,0,0,0,0,1,0,2,9.0,,,,,,,
1232,AS14.29,2014-02-23,,,,,,,1.0,1.0,,,,,,,,,,,,,2014-02-24,1,0,0,0,0,0,0,0,1,2,2.0,,,,,,,
1233,AS14.29,2014-03-04,,,,,,,3.0,1.0,,,,,,,,,,,,,2014-03-05,1,1,0,1,0,0,0,0,0,3,4.0,,,,,,,
1234,AS14.29,2014-03-06,,,,,,,5.0,1.0,,,,,,,,,,,,,2014-03-07,1,1,0,0,0,1,0,0,0,3,6.0,,,,,,,
1235,AS14.29,2014-03-13,,,,,,,3.0,5.0,,,,,,,,,,,,,2014-03-14,1,1,0,0,0,1,0,0,0,3,8.0,,,,,,,
1236,AS14.29,2014-03-14,,,,,,,2.0,1.0,,,,,,,,,,,,,2014-03-15,0,1,0,0,0,0,1,0,0,3,3.0,,,,,,,
1237,AS14.29,2014-03-15,,,,,,,2.0,3.0,,,,,,,,,,,,,2014-03-16,0,0,0,0,0,0,0,1,0,3,5.0,,,,,,,
1238,AS14.29,2014-03-19,,,,,,,1.0,1.0,,,,,,,,,,,,,2014-03-20,1,1,0,0,1,0,0,0,0,3,2.0,,,,,,,
1239,AS14.29,2014-03-21,,,,,,,3.0,2.0,,,,,,,,,,,,,2014-03-22,0,1,0,0,0,0,1,0,0,3,5.0,,,,,,,
1240,AS14.29,2014-03-31,,,,,,,1.0,4.0,,,,,,,,,,,,,2014-04-01,1,1,1,0,0,0,0,0,0,3,5.0,,,,,,,
1241,AS14.29,2014-04-01,8.5,,,,,,2.0,3.0,,,,,,,,,,,,,2014-04-02,1,1,0,1,0,0,0,0,0,4,5.0,,,,,,,
1242,AS14.29,2014-04-02,7.25,8.5,0.25,1.5,0.15358132140520142,2727.8409993648543,,2.0,222.42499999999998,922.345,7.023,,,375.10299999999995,170.44899999999998,2182.87,,,14.126000000000001,,2014-04-03,1,1,0,0,1,0,0,0,0,4,2.0,7.023,184.575,375.10299999999995,3105.215,3894.3410000000003,922.345,2557.973
1243,AS14.29,2014-04-03,8.0,7.25,-1.0,0.25,0.1886913420889081,3939.3320002555834,,,133.01399999999998,1869.521,,,,1299.595,137.89000000000001,1491.9850000000001,90.71700000000001,,,,2014-04-04,1,1,0,0,0,1,0,0,0,4,,,137.89000000000001,1299.595,3361.5060000000003,5022.722,1960.238,2791.58
1244,AS14.29,2014-04-04,8.2,8.0,-1.25,0.75,0.015126292203892644,3967.075998783112,1.0,,13.522000000000002,826.706,172.06599999999997,,,126.32200000000002,69.44,1984.2599999999998,777.9000000000001,,,,2014-04-05,0,1,0,0,0,0,1,0,0,4,1.0,172.06599999999997,69.44,126.32200000000002,2810.966,3970.216,1604.6060000000002,2110.582
1245,AS14.29,2014-04-05,7.75,8.2,0.8,0.8,0.14988214995833685,6806.078000307085,,2.0,151.90400000000002,2457.5889999999995,,,,855.2119999999999,87.655,2763.1330000000003,316.99399999999997,,,,2014-04-06,0,0,0,0,0,0,0,1,0,4,2.0,,87.655,855.2119999999999,5220.722,6632.487,2774.5829999999996,3618.3450000000003
1246,AS14.29,2014-04-06,7.2,7.75,0.0,0.8,0.11463534506164204,9531.902999639507,,6.0,241.93399999999997,2141.965,,,,346.319,215.304,7123.663999999999,,,15.058,,2014-04-07,1,0,0,0,0,0,0,0,1,4,6.0,,230.362,346.319,9265.628999999999,10084.244,2141.965,7469.982999999999
1247,AS14.29,2014-04-07,7.8,7.2,-0.6,0.2,0.19540927482103945,11191.926000595091,,,266.639,2490.1130000000003,47.141999999999996,,,796.9639999999999,234.98000000000002,7326.925000000001,,,,,2014-04-08,1,1,1,0,0,0,0,0,0,4,,47.141999999999996,234.98000000000002,796.9639999999999,9817.038,11162.763,2490.1130000000003,8123.889000000001
1248,AS14.29,2014-04-08,7.6,7.8,-0.8,1.0,0.13756706347311956,14873.304000377653,,4.0,1210.733,4535.776999999999,696.8,,,1432.871,72.49199999999999,6850.535000000001,182.989,,,,2014-04-09,1,1,0,1,0,0,0,0,0,4,4.0,696.8,72.49199999999999,1432.871,11386.312,14982.197,4718.765999999999,8283.406
1249,AS14.29,2014-04-09,8.6,7.6,0.4,0.4,0.06840374522127911,5617.376000642778,,,234.855,3151.9150000000004,,,,599.3290000000002,61.60799999999999,3194.319,,,2.0149999999999997,,2014-04-10,1,1,0,0,1,0,0,0,0,4,,,63.62299999999999,599.3290000000002,6346.234,7244.041000000001,3151.9150000000004,3793.648
1250,AS14.29,2014-04-10,7.2,8.6,0.4,1.4,0.1676437975828992,7310.520997524259,1.0,3.0,417.922,1978.8590000000002,49.20100000000001,,,671.115,713.279,3479.9439999999995,,,,,2014-04-11,1,1,0,0,0,1,0,0,0,4,4.0,49.20100000000001,713.279,671.115,5458.803,7310.32,1978.8590000000002,4151.058999999999
1251,AS14.29,2014-04-11,8.25,7.2,0.2,0.6,0.01897823474799861,6887.131999969485,,,26.098999999999997,2509.4590000000003,100.238,27.183000000000003,,988.105,56.289,3173.02,,,4.041,,2014-04-12,0,1,0,0,0,0,1,0,0,4,,100.238,60.33,1015.288,5682.479,6884.434000000001,2509.4590000000003,4188.308
1252,AS14.29,2014-04-12,8.2,8.25,1.0,0.75,0.11546995747559542,2665.6599991321555,,1.0,83.032,1837.5330000000001,96.78599999999999,,,292.025,66.493,149.98,138.267,,,,2014-04-13,0,0,0,0,0,0,0,1,0,4,1.0,96.78599999999999,66.493,292.025,1987.5130000000001,2664.116,1975.8000000000002,442.005
1253,AS14.29,2014-04-13,8.0,8.2,0.0,0.6,0.07499411788569071,11175.523998498913,,,382.14700000000005,2446.3369999999995,,,,559.3219999999999,64.56700000000001,3855.0980000000004,177.822,,,,2014-04-14,1,0,0,0,0,0,0,0,1,4,,,64.56700000000001,559.3219999999999,6301.4349999999995,7485.293,2624.1589999999997,4414.42
1254,AS14.29,2014-04-14,8.25,8.0,-0.8,1.0,0.14115802099173555,7842.806001186373,,,346.94599999999997,2033.1,91.46900000000001,,,777.1320000000001,176.56,5300.716,,,,,2014-04-15,1,1,1,0,0,0,0,0,0,4,,91.46900000000001,176.56,777.1320000000001,7333.816000000001,8725.923,2033.1,6077.848
1255,AS14.29,2014-04-15,7.8,8.25,-0.5,1.0,0.19738316762908892,9205.890996217728,,1.0,109.163,4330.224,43.15999999999999,,,818.141,76.42599999999999,3903.075,,,,,2014-04-16,1,1,0,1,0,0,0,0,0,4,1.0,43.15999999999999,76.42599999999999,818.141,8233.298999999999,9280.188999999998,4330.224,4721.215999999999
1256,AS14.29,2014-04-16,7.6,7.8,0.0,1.0,0.031889568580213065,11911.723999261852,1.0,5.0,336.56199999999995,3112.6549999999993,2162.9629999999997,1.004,,632.902,129.926,5169.098,410.731,,,,2014-04-17,1,1,0,0,1,0,0,0,0,4,6.0,2162.9629999999997,129.926,633.9060000000001,8281.752999999999,11955.841,3523.3859999999995,5803.004
1257,AS14.29,2014-04-17,8.0,7.6,0.8,0.8,0.10466354394673522,6325.021000146866,2.0,4.0,199.72500000000005,8852.544,22.31,,,825.8580000000001,64.289,2654.965,69.41399999999999,,3.018,,2014-04-18,1,1,0,0,0,1,0,0,0,4,6.0,22.31,67.307,825.8580000000001,11507.509,12692.123000000001,8921.958,3480.8230000000003
1258,AS14.29,2014-04-18,7.0,8.0,-0.25,0.25,0.1547806052191322,9005.241000413891,1.0,1.0,531.1370000000001,2845.558,487.892,,,1394.773,102.51799999999999,4633.982000000001,64.902,,4.031000000000001,,2014-04-19,0,1,0,0,0,0,1,0,0,4,2.0,487.892,106.54899999999999,1394.773,7479.540000000001,10064.793000000001,2910.46,6028.755000000001
1259,AS14.29,2014-04-19,7.5,7.0,-0.6,0.2,0.07083333333333326,7506.0359995365125,1.0,3.0,359.673,2150.765,,,,33283.021,94.42399999999998,4294.650000000001,30.28,,,,2014-04-20,0,0,0,0,0,0,0,1,0,4,4.0,,94.42399999999998,33283.021,6445.415000000001,40212.813,2181.045,37577.671
1260,AS14.29,2014-04-20,7.2,7.5,-0.5,0.75,0.008417145593869736,3084.7110002040877,,,71.311,1014.836,,,,212.00900000000001,88.465,1608.1300000000003,,,,,2014-04-21,1,0,0,0,0,0,0,0,1,4,,,88.465,212.00900000000001,2622.9660000000003,2994.751,1014.836,1820.1390000000004
1261,AS14.29,2014-04-21,6.4,7.2,0.0,0.4,0.11076388888888887,3747.0190002918257,,,34.025,1234.593,,,,328.00500000000005,187.019,2052.156,,,,,2014-04-22,1,1,1,0,0,0,0,0,0,4,,,187.019,328.00500000000005,3286.749,3835.7980000000007,1234.593,2380.161
1262,AS14.29,2014-04-22,7.6,6.4,-0.2,0.0,0.16646602328706817,12947.800999164581,3.0,11.0,1667.1740000000002,4858.252,156.89,,,1742.5610000000001,47.538000000000004,3921.9769999999994,676.0959999999999,,8.087,,2014-04-23,1,1,0,1,0,0,0,0,0,4,14.0,156.89,55.625,1742.5610000000001,8780.229,13078.574999999999,5534.348,5664.538
1263,AS14.29,2014-04-23,7.8,7.6,0.6,0.6,0.09481132256815115,12022.980001211165,4.0,1.0,364.606,3333.4449999999997,397.754,,,1600.2,38.202,4082.6979999999994,419.1529999999999,,27.061999999999998,,2014-04-24,1,1,0,0,1,0,0,0,0,4,5.0,397.754,65.264,1600.2,7416.142999999999,10263.119999999999,3752.5979999999995,5682.897999999999
1264,AS14.29,2014-04-24,7.5,7.8,0.2,1.0,0.18661315132741277,9600.506002664571,,3.0,417.582,3718.909,1088.969,,,1063.072,48.217,3170.045,554.443,,,,2014-04-25,1,1,0,0,0,1,0,0,0,4,3.0,1088.969,48.217,1063.072,6888.954,10061.237,4273.352,4233.117
1265,AS14.29,2014-04-25,6.0,7.5,0.0,0.75,0.16510803391777293,3919.814000844956,,1.0,565.0740000000001,2368.221,,,,660.8069999999999,46.355,129.404,221.435,,3.0600000000000005,,2014-04-26,0,1,0,0,0,0,1,0,0,4,1.0,,49.415,660.8069999999999,2497.625,3994.3559999999998,2589.656,790.2109999999999
1266,AS14.29,2014-04-26,6.5,6.0,0.0,0.0,0.269335092679129,10479.328002691269,2.0,4.0,560.8840000000001,3443.8880000000004,,,,1034.269,155.488,5209.301,47.181999999999995,,,,2014-04-27,0,0,0,0,0,0,0,1,0,4,6.0,,155.488,1034.269,8653.189,10451.012000000002,3491.07,6243.570000000001
1267,AS14.29,2014-04-27,7.0,6.5,-0.75,0.0,0.044895598261322965,7078.390000104902,,,1304.3349999999998,890.947,317.902,,,517.093,53.253,4955.927,,,,,2014-04-28,1,0,0,0,0,0,0,0,1,4,,317.902,53.253,517.093,5846.874,8039.4569999999985,890.947,5473.0199999999995
1268,AS14.29,2014-04-28,7.6,7.0,-0.4,0.4,0.07879215708108615,7495.863001108168,,,606.164,1864.196,1528.2210000000002,,,683.572,53.297,2524.755,457.693,,,,2014-04-29,1,1,1,0,0,0,0,0,0,4,,1528.2210000000002,53.297,683.572,4388.951,7717.898,2321.889,3208.327
1269,AS14.29,2014-04-29,7.8,7.6,0.4,0.8,0.2085233883666979,11914.784997701641,,1.0,1912.556,3277.753,2120.9629999999997,68.332,,1610.897,48.324999999999996,3099.0410000000006,35.59,,,,2014-04-30,1,1,0,1,0,0,0,0,0,4,1.0,2120.9629999999997,48.324999999999996,1679.2289999999998,6376.794000000001,12173.457,3313.3430000000003,4778.27
1270,AS14.29,2014-04-30,7.6,7.8,-0.4,0.2,0.09121493415357158,9185.733000040054,1.0,2.0,1098.17,3211.5919999999996,181.471,,,690.295,61.305,4138.987,50.56,,,,2014-05-01,1,1,0,0,1,0,0,0,0,4,3.0,181.471,61.305,690.295,7350.579,9432.38,3262.1519999999996,4829.282
1271,AS14.29,2014-05-01,,7.6,0.0,0.4,0.13183429371661343,6110.111998796463,,,335.771,4195.65,,,,2203.138,35.15,1088.661,,,,,2014-05-02,1,1,0,0,0,1,0,0,0,5,,,35.15,2203.138,5284.311,7858.369999999999,4195.65,3291.799
1272,AS14.29,2014-05-02,8.0,,,,0.3209989457982649,3315.274000167847,,7.0,1658.558,600.3589999999999,,,,674.151,,302.231,157.998,,2.299,,2014-05-03,0,1,0,0,0,0,1,0,0,5,7.0,,2.299,674.151,902.5899999999999,3395.596,758.357,976.382
1273,AS14.29,2014-05-03,8.0,8.0,1.0,1.0,0.291548117478645,1832.0990004539487,,2.0,992.7529999999999,334.37,34.317,,,6024.432999999999,14.052,120.358,,,,,2014-05-04,0,0,0,0,0,0,0,1,0,5,2.0,34.317,14.052,6024.432999999999,454.728,7520.282999999999,334.37,6144.790999999999
1274,AS14.29,2014-05-04,7.333333333333333,8.0,-1.0,1.0,0.3729824077846088,3147.8140001296997,1.0,7.0,366.49899999999997,1259.7849999999999,,,,5916.104,27.162,902.2109999999999,,,,,2014-05-05,1,0,0,0,0,0,0,0,1,5,8.0,,27.162,5916.104,2161.9959999999996,8471.761,1259.7849999999999,6818.3150000000005
1275,AS14.29,2014-05-05,,7.333333333333333,-0.3333333333333333,0.6666666666666666,0.21394117129591342,5538.639000177383,9.0,17.0,910.3019999999999,1675.5589999999997,,,,674.603,42.099000000000004,2064.259,332.67699999999996,,,,2014-05-06,1,1,1,0,0,0,0,0,0,5,26.0,,42.099000000000004,674.603,3739.8179999999998,5699.499,2008.2359999999996,2738.862
1276,AS14.29,2014-05-06,7.8,,,,0.08994613655738976,14082.108999967575,,,159.45,2002.338,,,,1819.2979999999998,2.0069999999999997,3593.0280000000002,,,,,2014-05-07,1,1,0,1,0,0,0,0,0,5,,,2.0069999999999997,1819.2979999999998,5595.366,7576.121000000001,2002.338,5412.326
1277,AS14.29,2014-05-07,7.8,7.8,-0.2,0.8,0.03446853502981983,2763.989000320434,,,8.045,433.88400000000007,,,,201.554,995.027,1124.256,,,,,2014-05-08,1,1,0,0,1,0,0,0,0,5,,,995.027,201.554,1558.14,2762.7660000000005,433.88400000000007,1325.8100000000002
1278,AS14.29,2014-05-08,7.4,7.8,0.4,1.0,0.11769330217468053,9283.68100333214,1.0,2.0,177.72699999999998,4566.2609999999995,13.125,,,1952.6379999999997,33.964999999999996,3145.9549999999995,,,,,2014-05-09,1,1,0,0,0,1,0,0,0,5,3.0,13.125,33.964999999999996,1952.6379999999997,7712.2159999999985,9889.670999999998,4566.2609999999995,5098.592999999999
1279,AS14.29,2014-05-09,7.0,7.4,-0.4,0.6,0.05826990937637067,12395.829001426706,1.0,,424.63300000000004,5227.46,1281.7119999999998,65.333,,323.32499999999993,992.0570000000001,4079.0319999999997,,,,,2014-05-10,0,1,0,0,0,0,1,0,0,5,1.0,1281.7119999999998,992.0570000000001,388.6579999999999,9306.492,12393.552,5227.46,4467.69
1280,AS14.29,2014-05-10,7.0,7.0,-0.2,0.4,0.12233941652660994,16022.038999319075,1.0,1.0,349.221,7022.017000000002,28.156999999999996,,,1340.524,209.46499999999997,7162.089999999999,,,3.094,,2014-05-11,0,0,0,0,0,0,0,1,0,5,2.0,28.156999999999996,212.55899999999997,1340.524,14184.107,16114.568000000001,7022.017000000002,8502.614
1281,AS14.29,2014-05-11,7.6,7.0,-0.8,0.4,0.015175118928836292,9004.832000255585,,,164.36700000000002,2730.711,,,,522.026,62.325,5470.435000000001,53.644,,,,2014-05-12,1,0,0,0,0,0,0,0,1,5,,,62.325,522.026,8201.146,9003.508000000002,2784.3549999999996,5992.461000000001
1282,AS14.29,2014-05-12,8.2,7.6,-0.2,0.8,0.14951704294124674,13648.03100037575,,6.0,772.9159999999999,6234.928999999999,857.84,,,1009.2710000000001,44.259,5361.464999999999,21.286,,,,2014-05-13,1,1,1,0,0,0,0,0,0,5,6.0,857.84,44.259,1009.2710000000001,11596.393999999998,14301.965999999999,6256.214999999999,6370.735999999999
1283,AS14.29,2014-05-13,7.6,8.2,0.6,0.8,0.11524752444837592,13083.924000024796,2.0,6.0,376.707,6271.951999999999,53.247,,,843.808,511.76800000000003,7132.5960000000005,,,28.22,,2014-05-14,1,1,0,1,0,0,0,0,0,5,8.0,53.247,539.988,843.808,13404.547999999999,15218.298,6271.951999999999,7976.404
1284,AS14.29,2014-05-14,6.0,7.6,0.2,0.4,0.125,7.43600010871887,,,,204.86499999999998,,,,7.171,,134.873,,,,,2014-05-15,1,1,0,0,1,0,0,0,0,5,,,,7.171,339.73799999999994,346.909,204.86499999999998,142.04399999999998
1285,AS14.29,2014-05-15,,6.0,-0.5,0.0,,,,,,,,,,,,,,,,,2014-05-16,1,1,0,0,0,1,0,0,0,5,,,,,,,,
1286,AS14.30,2014-02-22,,,,,,,13.0,6.0,,,,,,,,,,,,,2014-02-23,0,0,0,0,0,0,0,1,0,2,19.0,,,,,,,
1287,AS14.30,2014-03-12,,,,,,,2.0,5.0,,,,,,,,,,,,,2014-03-13,1,1,0,0,1,0,0,0,0,3,7.0,,,,,,,
1288,AS14.30,2014-03-20,7.8,7.0,0.3333333333333333,1.0,0.0822704081632655,6640.643000364301,2.0,,664.8659999999999,2011.303,1930.061,38.551,,228.138,355.448,778.076,,29.372999999999998,31.155,,2014-03-21,1,1,0,0,0,1,0,0,0,3,2.0,1930.061,415.976,266.689,2789.379,6066.970999999999,2011.303,1044.765
1289,AS14.30,2014-03-21,7.6,7.8,-0.4,1.2,0.2122594681147313,9825.663999319073,3.0,2.0,945.146,3108.8080000000004,4282.086,,,,468.773,1685.4340000000002,,61.8,87.21499999999999,,2014-03-22,0,1,0,0,0,0,1,0,0,3,5.0,4282.086,617.788,,4794.242,10639.262,3108.8080000000004,1685.4340000000002
1290,AS14.30,2014-03-22,7.8,7.6,-0.8,1.0,0.22079067100843272,14524.601999759674,,,1295.8449999999998,8596.963,2051.5299999999997,,,,1093.0179999999998,1903.9470000000001,,72.328,74.434,,2014-03-23,0,0,0,0,0,0,0,1,0,3,,2051.5299999999997,1239.7799999999997,,10500.91,15088.064999999999,8596.963,1903.9470000000001
1291,AS14.30,2014-03-23,7.8,7.8,-0.6,1.0,0.12125861139477381,16030.546999216069,,,931.7570000000001,4933.716999999999,5675.065999999998,,,,795.377,3174.869,,51.409,76.41600000000001,366.93700000000007,2014-03-24,1,0,0,0,0,0,0,0,1,3,,5675.065999999998,923.202,,8108.585999999999,15638.610999999995,4933.716999999999,3174.869
1292,AS14.30,2014-03-24,8.0,7.8,-0.2,1.0,0.1440737345192111,15730.021999835973,,,1173.282,6090.128000000001,2959.934,194.072,,137.45,1382.9049999999995,3555.0560000000005,,15.109000000000002,94.495,15.07,2014-03-25,1,1,1,0,0,0,0,0,0,3,,2959.934,1492.5089999999996,331.522,9645.184000000001,15602.431000000002,6090.128000000001,3886.5780000000004
1293,AS14.30,2014-03-25,6.8,8.0,-0.2,1.0,0.1341467837134854,15856.781001091002,2.0,,1776.0500000000002,9165.199,3057.9439999999995,25.429000000000002,,,544.635,2113.006,,29.197,58.283,,2014-03-26,1,1,0,1,0,0,0,0,0,3,2.0,3057.9439999999995,632.115,25.429000000000002,11278.205,16769.743,9165.199,2138.435
1294,AS14.30,2014-03-26,7.75,6.8,0.2,0.6,0.20092126251271453,20322.225000381466,15.0,,1436.0059999999999,7735.433000000001,2769.173,,,259.402,1142.667,3180.1919999999996,,135.757,58.241,6.087000000000001,2014-03-27,1,1,0,0,1,0,0,0,0,3,15.0,2769.173,1336.665,259.402,10915.625,16716.871000000003,7735.433000000001,3439.5939999999996
1295,AS14.30,2014-03-27,7.8,7.75,-0.75,1.0,0.16013329380691074,17837.59700012207,2.0,,1377.2450000000001,8619.059,3634.5550000000007,13.057,,36.242,256.43100000000004,3883.824,,174.44799999999998,180.79399999999998,,2014-03-28,1,1,0,0,0,1,0,0,0,3,2.0,3634.5550000000007,611.673,49.299,12502.883,18175.655000000002,8619.059,3933.123
1296,AS14.30,2014-03-28,8.4,7.8,0.0,1.0,0.24840717003596194,17672.08900094033,2.0,,1420.607,7677.406,2125.773,13.088,,68.523,397.424,2055.419,26.599000000000004,285.99800000000005,67.451,,2014-03-29,0,1,0,0,0,0,1,0,0,3,2.0,2125.773,750.873,81.61099999999999,9732.825,14138.287999999999,7704.005,2137.0299999999997
1297,AS14.30,2014-03-29,7.6,8.4,-1.4,1.0,0.13252437397512365,17474.87200069427,2.0,,745.626,9433.996000000001,4951.746,,,225.14700000000002,105.20700000000001,1724.7480000000003,,,62.82500000000001,,2014-03-30,0,0,0,0,0,0,0,1,0,3,2.0,4951.746,168.032,225.14700000000002,11158.744,17249.295000000002,9433.996000000001,1949.8950000000002
1298,AS14.30,2014-03-30,7.6,7.6,-1.2,1.0,0.1126500911089034,11700.13800120354,6.0,,940.7549999999999,4665.377,3374.619,,,44.246,191.637,2183.8540000000003,258.375,98.398,46.379000000000005,1.0070000000000001,2014-03-31,1,0,0,0,0,0,0,0,1,3,6.0,3374.619,336.414,44.246,6849.231000000001,11803.640000000001,4923.752,2228.1000000000004
1299,AS14.30,2014-03-31,7.8,7.6,-0.8,1.0,0.2345195085543214,12971.811000347141,,,827.4929999999999,9438.066,1387.0990000000002,,,,251.44000000000003,1008.71,51.068,185.751,41.769999999999996,,2014-04-01,1,1,1,0,0,0,0,0,0,3,,1387.0990000000002,478.961,,10446.776000000002,13191.397,9489.134,1008.71
